component_section_id	context_key	context_name	context_kind	is_root	is_recursive
sect_C.36.2.4.10	table_C.36.2.2.7-1	Radiation Generation Mode Macro Attributes	table	N	N
sect_C.36.2.4.10	table_C.36.2.4.6-1	KV Radiation Image Acquisition Parameters Macro Attributes	table	N	N
sect_C.36.2.4.10	table_C.36.2.4.7-1	MV Radiation Image Acquisition Parameters Macro Attributes	table	N	N
sect_C.36.2.4.11	table_C.36.2.4.11-1	RT Image Frame Context Macro Attributes	table	Y	N
sect_C.36.2.4.11	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.2.4.11	table_C.36.2.3.3-1	RT Patient Position Scope With Legacy Support Macro Attributes	table	N	N
sect_C.36.2.4.8	table_C.36.2.4.8-1	RT Image Frame General Content Macro Attributes	table	Y	N
sect_C.36.2.4.9	table_C.36.2.4.9-1	RT Image Frame Imaging Device Position Macro Attributes	table	Y	N
sect_C.36.2.4.9	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.2.4.9	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.2.4.9	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.2.4.9	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.2.4.9	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.2.4.9	table_C.36.2.4.2-1	Matrix-based RT Imaging Geometry Macro Attributes	table	N	N
sect_C.36.20	table_C.36.20-1	RT Radiation Record Set Module Attributes	table	Y	N
sect_C.36.20	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.36.20	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.20	table_10.9.2-1	Extended Content Identification Macro Attributes	table	N	N
sect_C.36.20	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.36.20	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.20	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.20	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.21	table_C.36.21-1	RT Dose Contribution Record Module Attributes	table	Y	N
sect_C.36.21	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.21	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.21	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.21	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.21	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.21	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.21	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.21	table_C.36.2.1.5-1	Radiobiological Dose Effect Description Macro Attributes	table	N	N
sect_C.36.22	table_C.36.22-1	RT Radiation Record Common Module Attributes	table	Y	N
sect_C.36.22	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.36.22	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.22	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.36.22	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.22	table_10-20	Selector Attribute Macro Attributes	table	N	N
sect_C.36.22	table_10-20a	Extended Selector Attribute Macro Attributes	table	N	N
sect_C.36.22	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.22	table_10.30-1	Assertion Macro Attributes	table	N	N
sect_C.36.22	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.22	table_10.39-1	Patient to Equipment Relationship Macro Attributes	table	N	N
sect_C.36.22	table_10.40-1	Patient Support Position Macro Attributes	table	N	N
sect_C.36.22	table_10.9.2-1	Extended Content Identification Macro Attributes	table	N	N
sect_C.36.22	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.36.22	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.22	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.22	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.22	table_C.17-3b	Identified Person or Device Macro Attributes	table	N	N
sect_C.36.22	table_C.36.2.1.6-1	RT Radiation Common Base Macro Attributes	table	N	N
sect_C.36.22	table_C.36.2.2.17-1	RT Tolerance Set Macro Attributes	table	N	N
sect_C.36.22	table_C.36.2.2.18-1	Interlock Macro Attributes	table	N	N
sect_C.36.22	table_C.36.2.2.4-1	RT Treatment Position Macro Attributes	table	N	N
sect_C.36.23	table_C.36.23-1	RT Radiation Salvage Record Module Attributes	table	Y	N
sect_C.36.23	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.23	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.23	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.23	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.23	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.23	table_C.36.2.2.5-1	RT Control Point General Macro Attributes	table	N	N
sect_C.36.23	table_C.36.2.2.7-1	Radiation Generation Mode Macro Attributes	table	N	N
sect_C.36.24	table_C.36.24-1	RT Radiation Set Delivery Instruction Module Attributes	table	Y	N
sect_C.36.24	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.24	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.36.24	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.24	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.24	table_10-28	Device Motion Control Macro Attributes	table	N	N
sect_C.36.24	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.24	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.24	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.24	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.36.24	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.24	table_10.39-1	Patient to Equipment Relationship Macro Attributes	table	N	N
sect_C.36.24	table_10.40-1	Patient Support Position Macro Attributes	table	N	N
sect_C.36.24	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.24	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.24	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.24	table_C.17-3b	Identified Person or Device Macro Attributes	table	N	N
sect_C.36.24	table_C.36.2.2.1-1	Treatment Device Identification Macro Attributes	table	N	N
sect_C.36.24	table_C.36.2.3.2-1	RT Patient Position Macro Attributes	table	N	N
sect_C.36.25	table_C.36.25-1	RT Treatment Preparation Module Attributes	table	Y	N
sect_C.36.25	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.25	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.36.25	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.25	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.25	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.36.25	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.25	table_10.32-1	Entity Long Labeling Macro Attributes	table	N	N
sect_C.36.25	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.25	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.25	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.36.25	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.25	table_10.39-1	Patient to Equipment Relationship Macro Attributes	table	N	N
sect_C.36.25	table_10.40-1	Patient Support Position Macro Attributes	table	N	N
sect_C.36.25	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.25	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.25	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.25	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.36.25	table_C.36.2.3.2-1	RT Patient Position Macro Attributes	table	N	N
sect_C.36.25	table_C.36.2.3.3-1	RT Patient Position Scope With Legacy Support Macro Attributes	table	N	N
sect_C.36.25	table_C.36.2.3.4-1	RT Patient Treatment Preparation Macro Attributes	table	N	N
sect_C.36.26	table_C.36.26-1	Enhanced RT Image Device Module Attributes	table	Y	N
sect_C.36.26	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.26	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.26	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.26	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.26	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.26	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.36.26	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.26	table_10.38-1	Outline Definition Macro Attributes	table	N	N
sect_C.36.26	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.26	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.26	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.26	table_C.36.2.2.15-1	General Accessories Definition Macro Attributes	table	N	N
sect_C.36.26	table_C.36.2.2.19-1	RT Beam Limiting Device Definition Macro Attributes	table	N	N
sect_C.36.26	table_C.36.2.2.2-1	RT Patient Support Devices Macro Attributes	table	N	N
sect_C.36.26	table_C.36.2.2.22-1	Patient Position Acquisition Device Macro Attributes	table	N	N
sect_C.36.26	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.36.26	table_C.36.2.2.8-1	RT Beam Limiting Devices Definition Macro Attributes	table	N	N
sect_C.36.27	table_C.36.27-1	Enhanced RT Image Module Attributes	table	Y	N
sect_C.36.27	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.27	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.36.27	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.27	table_10.32-1	Entity Long Labeling Macro Attributes	table	N	N
sect_C.36.27	table_10.39-1	Patient to Equipment Relationship Macro Attributes	table	N	N
sect_C.36.27	table_10.40-1	Patient Support Position Macro Attributes	table	N	N
sect_C.36.27	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.27	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.27	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.27	table_C.36.2.2.4-1	RT Treatment Position Macro Attributes	table	N	N
sect_C.36.28	table_C.36.28-1	RT Patient Position Acquisition Device Module Attributes	table	Y	N
sect_C.36.28	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.28	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.28	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.28	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.28	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.28	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.36.28	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.28	table_10.38-1	Outline Definition Macro Attributes	table	N	N
sect_C.36.28	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.28	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.28	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.14-1	RT Accessory Holders Definition Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.15-1	General Accessories Definition Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.19-1	RT Beam Limiting Device Definition Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.2-1	RT Patient Support Devices Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.22-1	Patient Position Acquisition Device Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.36.28	table_C.36.2.2.8-1	RT Beam Limiting Devices Definition Macro Attributes	table	N	N
sect_C.36.29	table_C.36.29-1	RT Patient Position Acquisition Instruction Module Attributes	table	Y	N
sect_C.36.29	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.29	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.36.29	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.29	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.29	table_10-20	Selector Attribute Macro Attributes	table	N	N
sect_C.36.29	table_10-20a	Extended Selector Attribute Macro Attributes	table	N	N
sect_C.36.29	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.29	table_10.25-1	Attribute Value Constraint Macro Attributes	table	N	N
sect_C.36.29	table_10.26-1	Attribute Value Macro Attributes	table	N	N
sect_C.36.29	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.29	table_10.32-1	Entity Long Labeling Macro Attributes	table	N	N
sect_C.36.29	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.29	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.29	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.29	table_10.37-1	Related Information Entities Macro Attributes	table	N	N
sect_C.36.29	table_10.38-1	Outline Definition Macro Attributes	table	N	N
sect_C.36.29	table_10.39-1	Patient to Equipment Relationship Macro Attributes	table	N	N
sect_C.36.29	table_10.40-1	Patient Support Position Macro Attributes	table	N	N
sect_C.36.29	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.29	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.29	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.2.20-1	RT Beam Limiting Device Opening Definition Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.2.21-1	RT Beam Limiting Device Opening Sequence Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.2.7-1	Radiation Generation Mode Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.3.2-1	RT Patient Position Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.3.3-1	RT Patient Position Scope With Legacy Support Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.1-1	RT Projection Imaging Request Geometry Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.2-1	Matrix-based RT Imaging Geometry Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.3-1	Parameterized RT Imaging Geometry Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.4-1	RT Imaging Aperture Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.5-1	3D RT Cone-Beam Imaging Geometry Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.6-1	KV Radiation Image Acquisition Parameters Macro Attributes	table	N	N
sect_C.36.29	table_C.36.2.4.7-1	MV Radiation Image Acquisition Parameters Macro Attributes	table	N	N
sect_C.36.3	table_C.36.3-1	Enhanced RT Series Module Attributes	table	Y	N
sect_C.36.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.4	table_C.36.4-1	Radiotherapy Common Instance Module Attributes	table	Y	N
sect_C.36.4	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.4	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.4	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.4	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.4	table_C.17-3b	Identified Person or Device Macro Attributes	table	N	N
sect_C.36.5	table_C.36.5-1	RT Physician Intent Module Attributes	table	Y	N
sect_C.36.5	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.36.5	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.5	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.5	table_10.37-1	Related Information Entities Macro Attributes	table	N	N
sect_C.36.5	table_10.9.2-1	Extended Content Identification Macro Attributes	table	N	N
sect_C.36.5	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.36.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.6	table_C.36.6-1	RT Enhanced Prescription Module Attributes	table	Y	N
sect_C.36.6	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.6	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.36.6	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.6	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.6	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.6	table_10.31-1	Entity Labeling Macro Attributes	table	N	N
sect_C.36.6	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.6	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.6	table_10.37-1	Related Information Entities Macro Attributes	table	N	N
sect_C.36.6	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.6	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.6	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.6	table_C.36.2.1.1-1	Radiation Fraction Pattern Macro Attributes	table	N	N
sect_C.36.6	table_C.36.2.1.4-1	Dosimetric Objective Macro Attributes	table	N	N
sect_C.36.6	table_C.36.2.1.5-1	Radiobiological Dose Effect Description Macro Attributes	table	N	N
sect_C.36.7	table_C.36.7-1	RT Treatment Phase Intent Module Attributes	table	Y	N
sect_C.36.7	table_10.31-1	Entity Labeling Macro Attributes	table	N	N
sect_C.36.7	table_C.36.2.1.2-1	RT Treatment Phase Macro Attributes	table	N	N
sect_C.36.7	table_C.36.2.1.3-1	RT Treatment Phase Interval Macro Attributes	table	N	N
sect_C.36.8	table_C.36.8-1	RT Segment Annotation Module Attributes	table	Y	N
sect_C.36.8	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.36.8	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.8	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.36.8	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.36.8	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.36.8	table_10.32-1	Entity Long Labeling Macro Attributes	table	N	N
sect_C.36.8	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.36.8	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.36.8	table_10.9.2-1	Extended Content Identification Macro Attributes	table	N	N
sect_C.36.8	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.36.8	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.8	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.8	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.36.9	table_C.36.9-1	Segment Reference Module Attributes	table	Y	N
sect_C.36.9	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.36.9	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.36.9	table_10.33-1	Conceptual Volume Macro Attributes	table	N	N
sect_C.36.9	table_10.34-1	Conceptual Volume Segmentation Reference And Combination Macro Attributes	table	N	N
sect_C.36.9	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.36.9	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.36.9	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.37.1.1	table_C.37.1-1	Microscopy Bulk Simple Annotations Series Module Attributes	table	Y	N
sect_C.37.1.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.37.1.2	table_C.37.1-2	Microscopy Bulk Simple Annotations Module Attributes	table	Y	N
sect_C.37.1.2	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.37.1.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.37.1.2	table_10-12	Content Identification Macro Attributes	table	N	N
sect_C.37.1.2	table_10-19	Algorithm Identification Macro Attributes	table	N	N
sect_C.37.1.2	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.37.1.2	table_10-7b	Multiple Site General Anatomy Optional Macro Attributes	table	N	N
sect_C.37.1.2	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.37.1.2	table_10.9.3-1	Content Creator Macro Attributes	table	N	N
sect_C.37.1.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.37.1.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.37.1.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.38.1	table_C.38.1-1	Inventory Module Attributes	table	Y	N
sect_C.38.1	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.38.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.38.1	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.38.1	table_10-18	Issuer of Patient ID Macro Attributes	table	N	N
sect_C.38.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.38.1	table_10-20	Selector Attribute Macro Attributes	table	N	N
sect_C.38.1	table_10-9	Request Attributes Macro Attributes	table	N	N
sect_C.38.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.38.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.38.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.38.1	table_C.12.1.1.9-1	Original Attributes Macro Attributes	table	N	N
sect_C.38.1	table_C.17-3c	Referenced Request Macro Attributes	table	N	N
sect_C.38.1	table_C.38.2-1	Scope of Inventory Macro Attributes	table	N	N
sect_C.38.1	table_C.38.2-2	Stored File Access Macro Attributes	table	N	N
sect_C.38.1	table_C.38.2-3	Inventory Reference Macro Attributes	table	N	Y
sect_C.38.1	table_C.38.2-4	Access End Points Macro Attributes	table	N	N
sect_C.38.3	table_C.38.3-1	Inventory Creation Module Attributes	table	Y	N
sect_C.38.3	table_C.38.2-1	Scope of Inventory Macro Attributes	table	N	N
sect_C.38.3	table_C.38.2-2	Stored File Access Macro Attributes	table	N	N
sect_C.39.1	table_C.39.1-1	Waveform Presentation State Relationship Module	table	Y	N
sect_C.39.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.39.2	table_C.39.2-1	Structured Waveform Annotation Module Attributes	table	Y	N
sect_C.39.2	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.39.3	table_C.39.3-1	Textual Waveform Annotation Module Attributes	table	Y	N
sect_C.39.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.39.3	table_C.39.8-1	Temporal Range Macro Attributes	table	N	N
sect_C.39.4	table_C.39.4-1	Displayed Waveform Segment Module Attributes	table	Y	N
sect_C.39.4	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.39.4	table_C.39.8-1	Temporal Range Macro Attributes	table	N	N
sect_C.39.5	table_C.39.5-1	Montage Activation Module Attributes	table	Y	N
sect_C.39.6	table_C.39.6-1	Waveform Presentation Montage Module Attributes	table	Y	N
sect_C.39.6	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.39.6	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.39.6	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.39.6	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.39.6	table_C.10.12-1	Waveform Filter Characteristics Macro Attributes	table	N	N
sect_C.39.6	table_C.10.13-1	Waveform Filter Lookup Table Macro Attributes	table	N	N
sect_C.39.6	table_C.39.7-1	Montage Channel Macro Attributes	table	N	N
sect_C.4.13	table_C.4-13	Performed Procedure Step Relationship Module Attributes	table	Y	N
sect_C.4.13	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.4.13	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.4.13	table_10-18	Issuer of Patient ID Macro Attributes	table	N	N
sect_C.4.13	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.4.13	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.4.13	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.4.13	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.4.14	table_C.4-14	Performed Procedure Step Information Module Attributes	table	Y	N
sect_C.4.14	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.4.14	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.4.14	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.4.15	table_C.4-15	Image Acquisition Results Module Attributes	table	Y	N
sect_C.4.15	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.4.15	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.4.15	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.4.15	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.4.15	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.4.15	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.4.17	table_C.4-17	Billing and Material Management Code Module Attributes	table	Y	N
sect_C.4.17	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.4.17	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.4.17	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.4.23	table_C.4.23-1	Instance Availability Notification Module Attributes	table	Y	N
sect_C.4.23	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.4.23	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.4.23	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.4.23	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.1.1	table_C.7-1	Patient Module Attributes	table	Y	N
sect_C.7.1.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.1.1	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.7.1.1	table_10-18	Issuer of Patient ID Macro Attributes	table	N	N
sect_C.7.1.1	table_10-3b	Referenced Instances and Access Macro Attributes	table	N	N
sect_C.7.1.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.1.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.1.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.1.1	table_C.7.1.4-1	Patient Group Macro Attributes	table	N	N
sect_C.7.1.3	table_C.7-2b	Clinical Trial Subject Module Attributes	table	Y	N
sect_C.7.10.1	table_C.7.10.1-1	General Acquisition Module Attributes	table	Y	N
sect_C.7.11.1	table_C.7.11.1-1	Multi-Resolution Pyramid Module Attributes	table	Y	N
